Platform,Project,Source,Asset,Database_Dataset,Table_Name,Table_Size_GB,File_Path_HDFS,Link_Script_Notebook,Link_Pipeline_Orchestration
Fabric,Star,Fabric,Data Landing,L1_STAR,Customers_SourceOfProspectHsos,0.00002288769,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/4492179e-7874-4bf0-bc31-7d85f31acfbd?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/a5ba39df-7524-4f11-90b4-0b30409a7633?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Customers_TaxClassifications,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,Customers_TermOfPayments,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/94d09fa8-0dfe-4cae-9301-8e42fd12dc3e?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/809dbdcc-8d9c-4d8a-843a-e21b53ab5ef6?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Customers_TopConfigs,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Customers_TransportationZones,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Customers_TypeOfGoods,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Customers_VendorGroupDealerMappings,0.02130889843,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,Customers_Vendors,0.08526611328,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/d4ff94fb-f6a5-45a1-8dc4-1fc63af42a67?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/2af3e5c0-ec91-4a0f-8e8a-5f37e955e845?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_Accessories,4.33603668164,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_AccessorySummaries,0.00000000000,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_ApprovalDocument,0.00000000000,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_ApprovalHistory,0.00000000000,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_CustomerViewModels,6.95745086621,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_DealerDeliveryCarMappings,0.00003051757,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_DealerDurationReleases,0.00008392285,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_DealerMaxApprovalTimes,0.00009155273,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_DeliveryCars,0.00026702832,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_DeliveryItemDocuments,2.06920623730,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_DeliveryItemPdis,39.64250945996,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,Delivery_DeliveryItems,1.75881958007,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/d4ff94fb-f6a5-45a1-8dc4-1fc63af42a67?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/2af3e5c0-ec91-4a0f-8e8a-5f37e955e845?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_DeliveryPartDetails,0.00219726562,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_DeliveryPartHistories,0.00186157226,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_DeliveryParts,0.00186157226,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_DeliveryPlanDetails,3.56468200683,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,Delivery_DeliveryPlans,4.86281585644,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/bb53286c-4dc3-489b-afc1-5cbfaaddde44?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/7e824537-5276-407c-95d1-78b367d7a328?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_DeliverySchedules,0.62214660644,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_DeliverySlots,0.00688934277,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_DeliveryUnitDocuments,0.50049591015,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_DeliveryUnitEvComponents,0.00237274121,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,Delivery_DeliveryUnits,3.69848632812,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/d4ff94fb-f6a5-45a1-8dc4-1fc63af42a67?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/2af3e5c0-ec91-4a0f-8e8a-5f37e955e845?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Data Landing,L1_STAR,Delivery_DocumentPrintings,0.69412231445,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/aecb6565-a9d4-42ca-9196-e04ab8b09a95?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_GoodsReceiptInternal,0.00000000000,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_GoodsReceiptInternalDocument,0.00000000000,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_GoodsReceiptInternalUnitItem,0.00000000000,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_PdiPgmFiSystemChecks,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_PdiWaterCoolingSystemChecks,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_RubbedAmount,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_ShippingListInternalUnits,0.00000000000,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Delivery_ShippingListInternals,0.00000000000,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,DgiAdapter_DeliveryDetailDGIs,0.00531005859,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,DgiAdapter_DeliveryHeaderDGIs,0.00273132324,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,DgiAdapter_InvoiceH1DGIs,0.01,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,DgiAdapter_InvoicePKBDGIs,0.02696990917,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,DgiAdapter_InvoicePKBPartDGIs,0.03408813476,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,DgiAdapter_InvoicePKBServiceDGIs,0.02391815136,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,DgiAdapter_StagingToMds,0.32714080761,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,District_DistrictSap,0.00012969921,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,District_Districts,0.00009918164,,DBT ssh 10.252.165.60,http://10.252.136.230:8080/dags/dragon_L2/grid
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,District_ProvinceSap,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,District_Provinces,0.00000762890,,DBT ssh 10.252.165.60,http://10.252.136.230:8080/dags/dragon_L2/grid
Fabric,Star,Fabric,Data Landing,L1_STAR,District_SubDistricts,0.00106811523,,DBT ssh 10.252.165.60,http://10.252.136.230:8080/dags/dragon_L2/grid
Fabric,Star,Fabric,Data Landing,L1_STAR,District_Villages,0.01745605468,,DBT ssh 10.252.165.60,http://10.252.136.230:8080/dags/dragon_L2/grid
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_AccountIndicators,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_AccountTypes,0.00003051757,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_ActivityProfitCenterMappingViewModels,0.00002288769,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_ActivityTypes,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_ApprovalDocument,0.24069213867,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_ApprovalHistory,0.52991485546,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_BackDate,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_BackDateTrackingHistories,0.00003814648,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_BankGiros,0.00000000000,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,Finance_BankReportTagIds,0.30534362792,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/9aec74ba-8a78-4cea-b325-2a0510510779?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/2af3e5c0-ec91-4a0f-8e8a-5f37e955e845?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Data Landing,L1_STAR,Finance_BankReports,0.10849761914,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/9aec74ba-8a78-4cea-b325-2a0510510779?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/2af3e5c0-ec91-4a0f-8e8a-5f37e955e845?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_Banks,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_BillConfigurationTypes,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_BillingLetterDetails,0.04976654003,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_BillingLetterHeaders,0.03221893261,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_BillingSalesDetailViewModels,0.54697418164,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_BillingSalesViewModels,0.45612335156,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Data Landing,L1_STAR,Finance_BillingViewModels,1.96209716796,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/synapsenotebooks/07145200-10f6-4196-846a-7c71fddc6d9b?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/pipelines/2af3e5c0-ec91-4a0f-8e8a-5f37e955e845?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_BudgetRequest,0.27260589550,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_BudgetRequestItem,1.15290832519,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_CashBankBalances,0.65254974316,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
Fabric,Star,Fabric,Mirrored DB DataLanding,L1_STAR,Finance_CashBankReportSignerConfigs,0.00000762890,,https://app.fabric.microsoft.com/groups/361ae196-2700-41ad-b660-0cec99183102/list?ctid=ca06aaa2-e01f-4e0c-9567-f2256f398023&experience=fabric-developer&subfolderId=27506,
