No,Project,Priority,Indikator,Phase/Delay,Platform,DAG ID,Assets,Database Name,Table Name,Layer Bucket,Dataset BQ,Config (.cfg),Parameter SP,Target Layer,Script/File,Script File,Tool Target GCP,Schedule/Cadence,Initial Landing,Initial Mart,DA Maping,ETL Conversion,Incremental,Internal Testing,PQA Test,BI Dev,Orchestration,Labeling Charging,Dataplex,Sign-off Document,Last Updated
1573,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SpPickingListDetail_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1574,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SpSODetail_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1575,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SpSOHeader_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1576,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvAbsence_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1577,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvClaim_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1578,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvFactur_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1579,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvGROPL_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1580,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvMappingPit_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1581,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvMechanicAttendance_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1582,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvNote_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1583,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvNoteDetail_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1584,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvOPL_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1585,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvOPLDetail_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1586,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvPKBHeader_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1587,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvPKBHeaderAdditionalInfo_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1588,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvPKBHeaderEquipment_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1589,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvPKBPartDetail_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1590,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvPkbJobDetail_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1591,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvPlan_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1592,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvReservation_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1593,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvSalesOrder_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1594,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvSalesOrderDetail_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1595,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_SvTipePit_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1596,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_TrainingLevelMekanik_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1597,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_Unit_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1598,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_UnitColor_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1599,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_UnitType_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1600,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_UnitTypeColor_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1601,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_Vendor_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1602,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_area_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1603,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_bpkbfinish_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1604,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_bpkbfinishdetail_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1605,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_bpkbrecipientidentity_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1606,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_invoicecollecting_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1607,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_pameranjangkapanjang_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1608,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_spGIBillingReference_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1609,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_spGIDetail_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1610,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_spbagheader_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1611,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_spg_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1612,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_sppickinglistheader_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1613,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_sspaymentreceived_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1614,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_stnkfinish_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1615,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_stnkfinishdetail_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1616,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_stnkrecipientidentity_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1617,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_termofpayment_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1618,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_vehicledocument_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1619,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_vehicledocumentservicebureau_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1620,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,ahass_vehicledocumentservicebureaudetail_2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Orchestration),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1621,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_AreaAMS,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1622,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_BKU,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1623,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_BKUAPVendor,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1624,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_CDDBUDSTK,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1625,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_CancelDOIntern,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1626,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_CancelDOInternDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1627,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_City,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1628,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_Customer,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1629,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_CustomerProfileRef,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1630,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_DOIntern,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1631,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_DOInternDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1632,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_HLOTracking,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1633,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_HOORequest,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1634,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_HOORequestReference,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1635,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_Invoice,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1636,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_InvoiceCollectingDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1637,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_Jabatan,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1638,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_LeasingCompany,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1639,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_LookUp,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1640,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_ManualPKBAllocation,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1641,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_ManualPKBListing,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1642,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_ManualPKBRegistration,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1643,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_MappingKaryawanJabatan,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1644,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_MappingKaryawanTraining,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1645,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_MappingUnitTypeGroupMaterial,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1646,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_MasterDiscount,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1647,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_NewProspect,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1648,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_NewProspectFollowUp,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1649,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_NewProspectUnitDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1650,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_NewSalesType,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1651,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_NewSalesmanType,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1652,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_POSTOReferencePKB,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1653,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_POSTOReferenceSO,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1654,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_PameranInventoryStatus,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1655,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_PartDemand,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1656,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_Posting,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1657,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_ProposalLeasing,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1658,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_ProposalLeasingDetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1659,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_Province,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1660,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_QueueList,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
1661,,P2,so2w_ahass,-,Cloudera,so2w_ahass,,opr_ast_so2w_wh_dm,inv_ahass_RefCounterGroup,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,so2w_ahass.py,SKIP (Invalidate Metadata),-,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
